,contractSymbol,lastTradeDate,strike,lastPrice,impliedVolatility,expiry_date,symbol,dates diff,Stock price
13,META240621C00070000,2023-10-10,70.0,257.0,1.0000000000000003e-05,2024-06-21,META,255.0,321.8399963378906
14,META240621C00075000,2023-08-15,75.0,232.0,1.0000000000000003e-05,2024-06-21,META,311.0,301.95001220703125
15,META240621C00080000,2023-10-11,80.0,249.8,1.0000000000000003e-05,2024-06-21,META,254.0,327.82000732421875
16,META240621C00085000,2023-09-22,85.0,223.14,1.0000000000000003e-05,2024-06-21,META,273.0,299.0799865722656
17,META240621C00090000,2023-11-06,90.0,231.52,1.0000000000000003e-05,2024-06-21,META,228.0,315.79998779296875
18,META240621C00095000,2023-12-01,95.0,231.15,1.0000000000000003e-05,2024-06-21,META,203.0,324.82000732421875
19,META240621C00100000,2023-12-13,100.0,236.53,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
20,META240621C00105000,2023-12-12,105.0,224.14,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
21,META240621C00110000,2023-11-21,110.0,230.26,1.0000000000000003e-05,2024-06-21,META,213.0,336.9800109863281
22,META240621C00115000,2023-12-13,115.0,224.6,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
23,META240621C00120000,2023-10-02,120.0,190.0,1.0000000000000003e-05,2024-06-21,META,263.0,306.82000732421875
24,META240621C00125000,2023-11-20,125.0,221.3,1.0000000000000003e-05,2024-06-21,META,214.0,339.9700012207031
25,META240621C00130000,2023-12-08,130.0,202.92,1.0000000000000003e-05,2024-06-21,META,196.0,332.75
26,META240621C00135000,2023-12-12,135.0,200.6,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
27,META240621C00140000,2023-12-07,140.0,191.13,1.0000000000000003e-05,2024-06-21,META,197.0,326.5899963378906
28,META240621C00145000,2023-11-29,145.0,191.87,1.0000000000000003e-05,2024-06-21,META,205.0,332.20001220703125
29,META240621C00150000,2023-12-13,150.0,188.35,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
30,META240621C00155000,2023-12-04,155.0,168.75,1.0000000000000003e-05,2024-06-21,META,200.0,320.0199890136719
31,META240621C00160000,2023-12-13,160.0,180.0,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
32,META240621C00165000,2023-12-13,165.0,175.85,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
33,META240621C00170000,2023-12-13,170.0,170.54,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
34,META240621C00175000,2023-12-13,175.0,166.82,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
35,META240621C00180000,2023-12-13,180.0,162.67,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
36,META240621C00185000,2023-11-29,185.0,154.28,1.0000000000000003e-05,2024-06-21,META,205.0,332.20001220703125
37,META240621C00190000,2023-12-11,190.0,138.0,1.0000000000000003e-05,2024-06-21,META,193.0,325.2799987792969
38,META240621C00195000,2023-12-12,195.0,146.5,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
39,META240621C00200000,2023-12-13,200.0,142.8,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
40,META240621C00205000,2023-12-12,205.0,133.68,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
41,META240621C00210000,2023-12-06,210.0,118.3,1.0000000000000003e-05,2024-06-21,META,198.0,317.45001220703125
42,META240621C00215000,2023-12-08,215.0,127.04,1.0000000000000003e-05,2024-06-21,META,196.0,332.75
43,META240621C00220000,2023-12-12,220.0,123.38,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
44,META240621C00225000,2023-12-01,225.0,110.76,1.0000000000000003e-05,2024-06-21,META,203.0,324.82000732421875
45,META240621C00230000,2023-12-12,230.0,114.39,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
46,META240621C00235000,2023-12-11,235.0,102.22,1.0000000000000003e-05,2024-06-21,META,193.0,325.2799987792969
47,META240621C00240000,2023-12-13,240.0,106.53,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
48,META240621C00245000,2023-12-11,245.0,90.43,1.0000000000000003e-05,2024-06-21,META,193.0,325.2799987792969
49,META240621C00250000,2023-12-13,250.0,97.69,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
50,META240621C00255000,2023-12-11,255.0,84.93,1.0000000000000003e-05,2024-06-21,META,193.0,325.2799987792969
51,META240621C00260000,2023-12-11,260.0,79.25,1.0000000000000003e-05,2024-06-21,META,193.0,325.2799987792969
52,META240621C00265000,2023-12-12,265.0,81.13,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
53,META240621C00270000,2023-12-11,270.0,69.87,1.0000000000000003e-05,2024-06-21,META,193.0,325.2799987792969
54,META240621C00275000,2023-12-13,275.0,78.5,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
55,META240621C00280000,2023-12-13,280.0,73.86,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
56,META240621C00285000,2023-12-12,285.0,66.2,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
57,META240621C00290000,2023-12-12,290.0,63.67,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
58,META240621C00295000,2023-12-12,295.0,62.37,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
59,META240621C00300000,2023-12-13,300.0,59.1,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
60,META240621C00305000,2023-12-12,305.0,55.62,1.0000000000000003e-05,2024-06-21,META,192.0,334.2200012207031
61,META240621C00310000,2023-12-13,310.0,53.1,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
62,META240621C00315000,2023-12-13,315.0,49.15,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
63,META240621C00320000,2023-12-13,320.0,46.44,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
64,META240621C00325000,2023-12-13,325.0,43.6,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
65,META240621C00330000,2023-12-13,330.0,40.7,1.0000000000000003e-05,2024-06-21,META,191.0,334.739990234375
66,META240621C00335000,2023-12-13,335.0,38.1,0.00025413818359375,2024-06-21,META,191.0,334.739990234375
67,META240621C00340000,2023-12-13,340.0,35.0,0.0039162109375,2024-06-21,META,191.0,334.739990234375
68,META240621C00345000,2023-12-13,345.0,33.85,0.007822421875,2024-06-21,META,191.0,334.739990234375
69,META240621C00350000,2023-12-13,350.0,30.72,0.015634843750000002,2024-06-21,META,191.0,334.739990234375
70,META240621C00355000,2023-12-13,355.0,28.65,0.015634843750000002,2024-06-21,META,191.0,334.739990234375
71,META240621C00360000,2023-12-13,360.0,26.9,0.015634843750000002,2024-06-21,META,191.0,334.739990234375
72,META240621C00365000,2023-12-13,365.0,25.27,0.0312596875,2024-06-21,META,191.0,334.739990234375
73,META240621C00370000,2023-12-13,370.0,23.5,0.0312596875,2024-06-21,META,191.0,334.739990234375
74,META240621C00375000,2023-12-13,375.0,21.5,0.0312596875,2024-06-21,META,191.0,334.739990234375
75,META240621C00380000,2023-12-13,380.0,19.55,0.0312596875,2024-06-21,META,191.0,334.739990234375
76,META240621C00385000,2023-12-13,385.0,18.49,0.0312596875,2024-06-21,META,191.0,334.739990234375
77,META240621C00390000,2023-12-11,390.0,12.8,0.0312596875,2024-06-21,META,193.0,325.2799987792969
78,META240621C00395000,2023-12-13,395.0,15.6,0.062509375,2024-06-21,META,191.0,334.739990234375
79,META240621C00400000,2023-12-13,400.0,13.8,0.062509375,2024-06-21,META,191.0,334.739990234375
80,META240621C00405000,2023-12-12,405.0,12.73,0.062509375,2024-06-21,META,192.0,334.2200012207031
81,META240621C00410000,2023-12-12,410.0,11.74,0.062509375,2024-06-21,META,192.0,334.2200012207031
82,META240621C00415000,2023-12-12,415.0,10.6,0.062509375,2024-06-21,META,192.0,334.2200012207031
83,META240621C00420000,2023-12-13,420.0,10.37,0.062509375,2024-06-21,META,191.0,334.739990234375
84,META240621C00425000,2023-12-13,425.0,9.5,0.062509375,2024-06-21,META,191.0,334.739990234375
85,META240621C00430000,2023-12-13,430.0,8.25,0.062509375,2024-06-21,META,191.0,334.739990234375
86,META240621C00435000,2023-12-13,435.0,8.1,0.062509375,2024-06-21,META,191.0,334.739990234375
87,META240621C00440000,2023-12-13,440.0,6.9,0.062509375,2024-06-21,META,191.0,334.739990234375
88,META240621C00445000,2023-12-11,445.0,5.2,0.062509375,2024-06-21,META,193.0,325.2799987792969
89,META240621C00450000,2023-12-12,450.0,5.4,0.062509375,2024-06-21,META,192.0,334.2200012207031
90,META240621C00455000,2023-12-04,455.0,3.65,0.062509375,2024-06-21,META,200.0,320.0199890136719
91,META240621C00460000,2023-12-13,460.0,5.0,0.062509375,2024-06-21,META,191.0,334.739990234375
92,META240621C00465000,2023-12-08,465.0,4.55,0.062509375,2024-06-21,META,196.0,332.75
93,META240621C00470000,2023-12-13,470.0,4.17,0.12500875,2024-06-21,META,191.0,334.739990234375
94,META240621C00475000,2023-12-13,475.0,3.87,0.12500875,2024-06-21,META,191.0,334.739990234375
95,META240621C00480000,2023-12-13,480.0,3.58,0.12500875,2024-06-21,META,191.0,334.739990234375
96,META240621C00485000,2023-12-13,485.0,3.28,0.12500875,2024-06-21,META,191.0,334.739990234375
97,META240621C00490000,2023-12-13,490.0,2.94,0.12500875,2024-06-21,META,191.0,334.739990234375
98,META240621C00495000,2023-12-13,495.0,3.0,0.12500875,2024-06-21,META,191.0,334.739990234375
99,META240621C00500000,2023-12-13,500.0,2.59,0.12500875,2024-06-21,META,191.0,334.739990234375
100,META240621C00505000,2023-12-11,505.0,1.92,0.12500875,2024-06-21,META,193.0,325.2799987792969
101,META240621C00510000,2023-12-06,510.0,1.67,0.12500875,2024-06-21,META,198.0,317.45001220703125
102,META240621C00515000,2023-12-13,515.0,1.97,0.12500875,2024-06-21,META,191.0,334.739990234375
103,META240621C00520000,2023-12-06,520.0,1.41,0.12500875,2024-06-21,META,198.0,317.45001220703125
104,META240621C00525000,2023-12-07,525.0,1.54,0.12500875,2024-06-21,META,197.0,326.5899963378906
105,META240621C00530000,2023-12-07,530.0,1.43,0.12500875,2024-06-21,META,197.0,326.5899963378906
106,META240621C00535000,2023-12-08,535.0,1.33,0.12500875,2024-06-21,META,196.0,332.75
107,META240621C00540000,2023-11-30,540.0,1.33,0.12500875,2024-06-21,META,204.0,327.1499938964844
108,META240621C00545000,2023-11-30,545.0,1.21,0.12500875,2024-06-21,META,204.0,327.1499938964844
109,META240621C00550000,2023-12-08,550.0,1.09,0.12500875,2024-06-21,META,196.0,332.75
110,META240621C00555000,2023-12-11,555.0,0.91,0.12500875,2024-06-21,META,193.0,325.2799987792969
111,META240621C00560000,2023-12-12,560.0,1.01,0.12500875,2024-06-21,META,192.0,334.2200012207031
112,META240621C00570000,2023-11-30,570.0,0.82,0.12500875,2024-06-21,META,204.0,327.1499938964844
113,META240621C00580000,2023-12-12,580.0,0.76,0.12500875,2024-06-21,META,192.0,334.2200012207031
114,META240621C00590000,2023-12-04,590.0,0.54,0.12500875,2024-06-21,META,200.0,320.0199890136719
115,META240621C00600000,2023-12-12,600.0,0.57,0.12500875,2024-06-21,META,192.0,334.2200012207031
116,META240621C00610000,2023-11-17,610.0,0.75,0.12500875,2024-06-21,META,217.0,335.0400085449219
117,META240621C00620000,2023-11-17,620.0,0.66,0.12500875,2024-06-21,META,217.0,335.0400085449219
118,META240621C00630000,2023-12-11,630.0,0.35,0.12500875,2024-06-21,META,193.0,325.2799987792969
119,META240621C00640000,2023-11-22,640.0,0.5,0.12500875,2024-06-21,META,212.0,341.489990234375
120,META240621C00650000,2023-12-12,650.0,0.31,0.12500875,2024-06-21,META,192.0,334.2200012207031
0,META240719C00230000,2023-12-08,230.0,114.66,1.0000000000000003e-05,2024-07-19,META,224.0,332.75
1,META240719C00240000,2023-12-01,240.0,98.15,1.0000000000000003e-05,2024-07-19,META,231.0,324.82000732421875
2,META240719C00250000,2023-12-13,250.0,101.53,1.0000000000000003e-05,2024-07-19,META,219.0,334.739990234375
3,META240719C00255000,2023-12-01,255.0,85.9,1.0000000000000003e-05,2024-07-19,META,231.0,324.82000732421875
4,META240719C00260000,2023-12-07,260.0,85.0,1.0000000000000003e-05,2024-07-19,META,225.0,326.5899963378906
5,META240719C00265000,2023-12-07,265.0,81.15,1.0000000000000003e-05,2024-07-19,META,225.0,326.5899963378906
6,META240719C00270000,2023-12-04,270.0,71.35,1.0000000000000003e-05,2024-07-19,META,228.0,320.0199890136719
7,META240719C00275000,2023-12-12,275.0,76.15,1.0000000000000003e-05,2024-07-19,META,220.0,334.2200012207031
8,META240719C00280000,2023-12-11,280.0,68.18,1.0000000000000003e-05,2024-07-19,META,221.0,325.2799987792969
9,META240719C00285000,2023-12-04,285.0,60.85,1.0000000000000003e-05,2024-07-19,META,228.0,320.0199890136719
10,META240719C00295000,2023-12-07,295.0,57.55,1.0000000000000003e-05,2024-07-19,META,225.0,326.5899963378906
11,META240719C00310000,2023-12-11,310.0,48.25,1.0000000000000003e-05,2024-07-19,META,221.0,325.2799987792969
12,META240719C00315000,2023-12-07,315.0,47.28,1.0000000000000003e-05,2024-07-19,META,225.0,326.5899963378906
13,META240719C00320000,2023-12-13,320.0,48.65,1.0000000000000003e-05,2024-07-19,META,219.0,334.739990234375
14,META240719C00325000,2023-12-12,325.0,43.4,1.0000000000000003e-05,2024-07-19,META,220.0,334.2200012207031
15,META240719C00330000,2023-12-13,330.0,42.85,1.0000000000000003e-05,2024-07-19,META,219.0,334.739990234375
16,META240719C00335000,2023-12-13,335.0,41.47,0.00025413818359375,2024-07-19,META,219.0,334.739990234375
17,META240719C00340000,2023-12-13,340.0,39.25,0.0039162109375,2024-07-19,META,219.0,334.739990234375
18,META240719C00345000,2023-12-11,345.0,28.65,0.007822421875,2024-07-19,META,221.0,325.2799987792969
19,META240719C00350000,2023-12-11,350.0,27.0,0.015634843750000002,2024-07-19,META,221.0,325.2799987792969
20,META240719C00355000,2023-12-12,355.0,30.65,0.015634843750000002,2024-07-19,META,220.0,334.2200012207031
21,META240719C00360000,2023-12-11,360.0,23.16,0.015634843750000002,2024-07-19,META,221.0,325.2799987792969
22,META240719C00365000,2023-12-11,365.0,23.25,0.0312596875,2024-07-19,META,221.0,325.2799987792969
23,META240719C00370000,2023-12-12,370.0,23.6,0.0312596875,2024-07-19,META,220.0,334.2200012207031
24,META240719C00375000,2023-12-13,375.0,23.25,0.0312596875,2024-07-19,META,219.0,334.739990234375
25,META240719C00380000,2023-12-11,380.0,17.0,0.0312596875,2024-07-19,META,221.0,325.2799987792969
26,META240719C00385000,2023-12-11,385.0,17.22,0.0312596875,2024-07-19,META,221.0,325.2799987792969
27,META240719C00390000,2023-12-13,390.0,18.88,0.0312596875,2024-07-19,META,219.0,334.739990234375
28,META240719C00400000,2023-12-13,400.0,16.52,0.062509375,2024-07-19,META,219.0,334.739990234375
29,META240719C00410000,2023-12-13,410.0,14.12,0.062509375,2024-07-19,META,219.0,334.739990234375
30,META240719C00420000,2023-12-13,420.0,11.95,0.062509375,2024-07-19,META,219.0,334.739990234375
31,META240719C00430000,2023-12-13,430.0,10.26,0.062509375,2024-07-19,META,219.0,334.739990234375
32,META240719C00440000,2023-12-13,440.0,8.5,0.062509375,2024-07-19,META,219.0,334.739990234375
33,META240719C00450000,2023-12-13,450.0,7.75,0.062509375,2024-07-19,META,219.0,334.739990234375
34,META240719C00480000,2023-12-06,480.0,3.35,0.12500875,2024-07-19,META,226.0,317.45001220703125
35,META240719C00500000,2023-12-11,500.0,2.79,0.12500875,2024-07-19,META,221.0,325.2799987792969
36,META240719C00540000,2023-12-07,540.0,1.63,0.12500875,2024-07-19,META,225.0,326.5899963378906
37,META240719C00630000,2023-12-04,630.0,0.45,0.12500875,2024-07-19,META,228.0,320.0199890136719
38,META240719C00640000,2023-12-04,640.0,0.38,0.12500875,2024-07-19,META,228.0,320.0199890136719
39,META240719C00660000,2023-12-13,660.0,0.42,0.12500875,2024-07-19,META,219.0,334.739990234375
0,META240920C00005000,2023-12-06,5.0,315.25,1.0000000000000003e-05,2024-09-20,META,289.0,317.45001220703125
1,META240920C00020000,2023-12-06,20.0,300.85,1.0000000000000003e-05,2024-09-20,META,289.0,317.45001220703125
2,META240920C00050000,2023-11-22,50.0,291.92,1.0000000000000003e-05,2024-09-20,META,303.0,341.489990234375
3,META240920C00055000,2023-09-25,55.0,246.74,1.0000000000000003e-05,2024-09-20,META,361.0,300.8299865722656
4,META240920C00060000,2023-09-25,60.0,243.22,1.0000000000000003e-05,2024-09-20,META,361.0,300.8299865722656
5,META240920C00065000,2023-09-22,65.0,239.56,1.0000000000000003e-05,2024-09-20,META,364.0,299.0799865722656
6,META240920C00070000,2023-09-07,70.0,234.45,1.0000000000000003e-05,2024-09-20,META,379.0,298.6700134277344
7,META240920C00075000,2023-09-26,75.0,226.81,1.0000000000000003e-05,2024-09-20,META,360.0,298.9599914550781
8,META240920C00080000,2023-09-25,80.0,224.24,1.0000000000000003e-05,2024-09-20,META,361.0,300.8299865722656
9,META240920C00085000,2023-09-25,85.0,219.79,1.0000000000000003e-05,2024-09-20,META,361.0,300.8299865722656
10,META240920C00090000,2023-09-25,90.0,215.23,1.0000000000000003e-05,2024-09-20,META,361.0,300.8299865722656
11,META240920C00095000,2023-09-25,95.0,210.49,1.0000000000000003e-05,2024-09-20,META,361.0,300.8299865722656
12,META240920C00100000,2023-09-25,100.0,205.24,1.0000000000000003e-05,2024-09-20,META,361.0,300.8299865722656
13,META240920C00105000,2023-09-25,105.0,201.61,1.0000000000000003e-05,2024-09-20,META,361.0,300.8299865722656
14,META240920C00110000,2023-12-13,110.0,229.7,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
15,META240920C00115000,2023-10-26,115.0,173.67,1.0181323507690427,2024-09-20,META,330.0,288.3500061035156
16,META240920C00120000,2023-12-12,120.0,216.48,1.0000000000000003e-05,2024-09-20,META,283.0,334.2200012207031
17,META240920C00125000,2023-11-29,125.0,214.04,1.0000000000000003e-05,2024-09-20,META,296.0,332.20001220703125
18,META240920C00130000,2023-11-15,130.0,209.59,1.0000000000000003e-05,2024-09-20,META,310.0,332.7099914550781
19,META240920C00135000,2023-11-30,135.0,194.8,1.0000000000000003e-05,2024-09-20,META,295.0,327.1499938964844
20,META240920C00140000,2023-12-04,140.0,184.0,1.0000000000000003e-05,2024-09-20,META,291.0,320.0199890136719
21,META240920C00145000,2023-08-29,145.0,158.45,1.0000000000000003e-05,2024-09-20,META,388.0,297.989990234375
22,META240920C00150000,2023-12-04,150.0,174.6,1.0000000000000003e-05,2024-09-20,META,291.0,320.0199890136719
23,META240920C00155000,2023-11-30,155.0,179.58,1.0000000000000003e-05,2024-09-20,META,295.0,327.1499938964844
24,META240920C00160000,2023-12-06,160.0,167.5,1.0000000000000003e-05,2024-09-20,META,289.0,317.45001220703125
25,META240920C00165000,2023-12-04,165.0,161.58,1.0000000000000003e-05,2024-09-20,META,291.0,320.0199890136719
26,META240920C00170000,2023-11-28,170.0,175.59,1.0000000000000003e-05,2024-09-20,META,297.0,338.989990234375
27,META240920C00175000,2023-11-07,175.0,157.35,0.4523980541992188,2024-09-20,META,318.0,318.82000732421875
28,META240920C00180000,2023-12-13,180.0,164.0,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
29,META240920C00185000,2023-12-08,185.0,157.0,1.0000000000000003e-05,2024-09-20,META,287.0,332.75
30,META240920C00190000,2023-12-12,190.0,150.0,1.0000000000000003e-05,2024-09-20,META,283.0,334.2200012207031
31,META240920C00195000,2023-11-15,195.0,150.8,1.0000000000000003e-05,2024-09-20,META,310.0,332.7099914550781
32,META240920C00200000,2023-12-07,200.0,138.55,1.0000000000000003e-05,2024-09-20,META,288.0,326.5899963378906
33,META240920C00205000,2023-12-13,205.0,142.18,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
34,META240920C00210000,2023-12-12,210.0,133.73,1.0000000000000003e-05,2024-09-20,META,283.0,334.2200012207031
35,META240920C00215000,2023-12-13,215.0,132.12,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
36,META240920C00220000,2023-12-11,220.0,116.38,1.0000000000000003e-05,2024-09-20,META,284.0,325.2799987792969
37,META240920C00225000,2023-12-11,225.0,116.45,1.0000000000000003e-05,2024-09-20,META,284.0,325.2799987792969
38,META240920C00230000,2023-12-13,230.0,121.0,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
39,META240920C00235000,2023-11-30,235.0,108.51,1.0000000000000003e-05,2024-09-20,META,295.0,327.1499938964844
40,META240920C00240000,2023-12-06,240.0,99.05,1.0000000000000003e-05,2024-09-20,META,289.0,317.45001220703125
41,META240920C00245000,2023-11-29,245.0,107.96,1.0000000000000003e-05,2024-09-20,META,296.0,332.20001220703125
42,META240920C00250000,2023-12-11,250.0,94.05,1.0000000000000003e-05,2024-09-20,META,284.0,325.2799987792969
43,META240920C00255000,2023-12-11,255.0,88.09,1.0000000000000003e-05,2024-09-20,META,284.0,325.2799987792969
44,META240920C00260000,2023-12-13,260.0,98.55,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
45,META240920C00265000,2023-11-01,265.0,73.35,1.0000000000000003e-05,2024-09-20,META,324.0,311.8500061035156
46,META240920C00270000,2023-12-13,270.0,89.9,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
47,META240920C00275000,2023-12-13,275.0,86.09,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
48,META240920C00280000,2023-12-13,280.0,82.52,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
49,META240920C00285000,2023-11-30,285.0,69.85,1.0000000000000003e-05,2024-09-20,META,295.0,327.1499938964844
50,META240920C00290000,2023-12-13,290.0,74.61,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
51,META240920C00295000,2023-12-08,295.0,70.02,1.0000000000000003e-05,2024-09-20,META,287.0,332.75
52,META240920C00300000,2023-12-13,300.0,67.56,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
53,META240920C00305000,2023-12-12,305.0,61.65,1.0000000000000003e-05,2024-09-20,META,283.0,334.2200012207031
54,META240920C00310000,2023-12-13,310.0,64.5,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
55,META240920C00315000,2023-12-13,315.0,60.3,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
56,META240920C00320000,2023-12-13,320.0,55.45,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
57,META240920C00325000,2023-12-13,325.0,52.95,1.0000000000000003e-05,2024-09-20,META,282.0,334.739990234375
58,META240920C00330000,2023-12-12,330.0,50.6,1.0000000000000003e-05,2024-09-20,META,283.0,334.2200012207031
59,META240920C00335000,2023-12-13,335.0,48.8,0.00025413818359375,2024-09-20,META,282.0,334.739990234375
60,META240920C00340000,2023-12-13,340.0,45.53,0.0039162109375,2024-09-20,META,282.0,334.739990234375
61,META240920C00345000,2023-12-13,345.0,43.8,0.007822421875,2024-09-20,META,282.0,334.739990234375
62,META240920C00350000,2023-12-13,350.0,40.9,0.015634843750000002,2024-09-20,META,282.0,334.739990234375
63,META240920C00355000,2023-12-13,355.0,40.5,0.015634843750000002,2024-09-20,META,282.0,334.739990234375
64,META240920C00360000,2023-12-13,360.0,36.35,0.015634843750000002,2024-09-20,META,282.0,334.739990234375
65,META240920C00365000,2023-12-13,365.0,34.3,0.015634843750000002,2024-09-20,META,282.0,334.739990234375
66,META240920C00370000,2023-12-13,370.0,32.33,0.0312596875,2024-09-20,META,282.0,334.739990234375
67,META240920C00375000,2023-12-13,375.0,30.81,0.0312596875,2024-09-20,META,282.0,334.739990234375
68,META240920C00380000,2023-12-13,380.0,29.44,0.0312596875,2024-09-20,META,282.0,334.739990234375
69,META240920C00385000,2023-12-08,385.0,25.53,0.0312596875,2024-09-20,META,287.0,332.75
70,META240920C00390000,2023-12-12,390.0,22.1,0.0312596875,2024-09-20,META,283.0,334.2200012207031
71,META240920C00395000,2023-12-08,395.0,22.52,0.0312596875,2024-09-20,META,287.0,332.75
72,META240920C00400000,2023-12-13,400.0,22.64,0.0312596875,2024-09-20,META,282.0,334.739990234375
73,META240920C00405000,2023-11-29,405.0,21.4,0.0312596875,2024-09-20,META,296.0,332.20001220703125
74,META240920C00410000,2023-12-11,410.0,17.3,0.062509375,2024-09-20,META,284.0,325.2799987792969
75,META240920C00415000,2023-11-28,415.0,19.87,0.062509375,2024-09-20,META,297.0,338.989990234375
76,META240920C00420000,2023-12-12,420.0,16.15,0.062509375,2024-09-20,META,283.0,334.2200012207031
77,META240920C00425000,2023-12-04,425.0,13.09,0.062509375,2024-09-20,META,291.0,320.0199890136719
78,META240920C00430000,2023-12-13,430.0,15.9,0.062509375,2024-09-20,META,282.0,334.739990234375
79,META240920C00435000,2023-12-04,435.0,11.15,0.062509375,2024-09-20,META,291.0,320.0199890136719
80,META240920C00440000,2023-12-05,440.0,10.45,0.062509375,2024-09-20,META,290.0,318.2900085449219
81,META240920C00445000,2023-12-05,445.0,9.8,0.062509375,2024-09-20,META,290.0,318.2900085449219
82,META240920C00450000,2023-12-11,450.0,9.66,0.062509375,2024-09-20,META,284.0,325.2799987792969
83,META240920C00460000,2023-12-12,460.0,10.45,0.062509375,2024-09-20,META,283.0,334.2200012207031
84,META240920C00470000,2023-12-13,470.0,9.2,0.062509375,2024-09-20,META,282.0,334.739990234375
85,META240920C00480000,2023-12-12,480.0,7.75,0.062509375,2024-09-20,META,283.0,334.2200012207031
86,META240920C00490000,2023-12-01,490.0,6.1,0.062509375,2024-09-20,META,294.0,324.82000732421875
87,META240920C00500000,2023-12-08,500.0,6.28,0.062509375,2024-09-20,META,287.0,332.75
88,META240920C00510000,2023-12-13,510.0,5.55,0.12500875,2024-09-20,META,282.0,334.739990234375
89,META240920C00520000,2023-11-20,520.0,6.4,0.12500875,2024-09-20,META,305.0,339.9700012207031
90,META240920C00530000,2023-12-11,530.0,3.65,0.12500875,2024-09-20,META,284.0,325.2799987792969
91,META240920C00540000,2023-12-01,540.0,3.4,0.12500875,2024-09-20,META,294.0,324.82000732421875
92,META240920C00550000,2023-12-13,550.0,3.37,0.12500875,2024-09-20,META,282.0,334.739990234375
93,META240920C00560000,2023-12-13,560.0,3.01,0.12500875,2024-09-20,META,282.0,334.739990234375
94,META240920C00570000,2023-12-04,570.0,2.2,0.12500875,2024-09-20,META,291.0,320.0199890136719
95,META240920C00580000,2023-11-29,580.0,2.55,0.12500875,2024-09-20,META,296.0,332.20001220703125
96,META240920C00590000,2023-12-07,590.0,1.88,0.12500875,2024-09-20,META,288.0,326.5899963378906
97,META240920C00600000,2023-12-12,600.0,1.93,0.12500875,2024-09-20,META,283.0,334.2200012207031
98,META240920C00610000,2023-12-13,610.0,1.75,0.12500875,2024-09-20,META,282.0,334.739990234375
99,META240920C00620000,2023-12-13,620.0,1.66,0.12500875,2024-09-20,META,282.0,334.739990234375
100,META240920C00630000,2023-10-26,630.0,1.52,0.383795224609375,2024-09-20,META,330.0,288.3500061035156
101,META240920C00640000,2023-11-30,640.0,1.23,0.12500875,2024-09-20,META,295.0,327.1499938964844
102,META240920C00650000,2023-12-13,650.0,1.25,0.12500875,2024-09-20,META,282.0,334.739990234375
0,META250117C00005000,2023-11-29,5.0,332.54,1.0000000000000003e-05,2025-01-17,META,415.0,332.20001220703125
1,META250117C00010000,2023-11-27,10.0,328.25,1.0000000000000003e-05,2025-01-17,META,417.0,334.70001220703125
2,META250117C00015000,2023-11-06,15.0,303.02,1.0000000000000003e-05,2025-01-17,META,438.0,315.79998779296875
